id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception
157,COMP_M,6,6_28,6_(26-28),53,55,3,38,6_26,44.95454545454545,4709.3085793106475,4754.2631247651925,4699.308462255727,4709.3085793106475
151,COMP_M,4,4_20,4_(19-20),34,39,19,4,4_19,51.729166666666664,4711.187621918881,4762.916788585548,4699.694281053573,4706.694335119546
157,COMP_M,6,6_27,6_(26-27),53,54,3,25,6_26,53.3052738336714,4711.3086144744475,4764.6138883081185,4699.308462255727,4711.3086144744475
149,COMP_M,4,4_22,4_(19-22),34,41,19,36,4_19,82.699173553719,4715.822000474428,4798.5211740281475,4648.27072215633,4653.270771161476
150,COMP_M,7,7_33,7_(30-33),57,60,4,1,7_30,30.727087576374746,4730.42054093463,4761.147628511005,4724.420437340977,4730.42054093463
152,COMP_M,7,7_30,7_(29-30),64,57,1,4,7_29,43.18402777777778,4741.981827078474,4785.165854856252,4735.981728073541,4741.981827078474
155,COMP_M,4,4_21,4_(19-21),46,36,22,19,4_19,70.28070175438596,4756.2657096249995,4826.546411379385,4648.641901847975,4660.642026206215
153,COMP_M,3,3_15,3_(14-15),29,30,37,18,3_14,32.75985663082437,4768.191097156281,4800.950953787105,4763.1910567104405,4768.191097156281
146,COMP_M,7,7_34,7_(32-34),67,69,8,8,7_32,40.49789029535865,4770.514364776423,4811.0122550717815,4770.514364776423,4770.514364776423
150,COMP_M,7,7_31,7_(30-31),57,58,4,38,7_30,81.99675324675324,4770.923163148933,4852.919916395686,4724.420437340977,4728.420491685976
153,COMP_M,3,3_16,3_(14-16),29,31,37,18,3_14,52.333333333333336,4771.191125467721,4823.524458801054,4763.1910567104405,4771.191125467721
148,COMP_M,7,7_32,7_(31-32),58,67,38,8,7_31,77.58790436005626,4774.92321366312,4852.511118023176,4770.923163148933,4774.92321366312
158,COMP_M,8,8_37,M.USER.APP.8,12,72,22,11,None,41.97595473833098,4780.000091187627,4821.976045925958,4772.0,4780.000091187627
148,COMP_M,7,7_35,7_(31-35),58,62,38,48,7_31,37.0395809080326,4780.923336196333,4817.962917104366,4770.923163148933,4780.923336196333
152,COMP_M,7,7_33,7_(30-33),57,60,4,1,7_30,30.727087576374746,4791.165958449905,4821.89304602628,4785.165854856252,4791.165958449905
159,COMP_M,4,4_19,M.USER.APP.4,5,38,40,4,None,47.495370370370374,4793.000136393799,4840.4955067641695,4781.0,4793.000136393799
151,COMP_M,4,4_22,4_(19-22),34,41,19,36,4_19,82.699173553719,4798.5211740281475,4881.220347581867,4699.694281053573,4704.694330058719
160,COMP_M,9,9_41,M.USER.APP.9,13,81,32,23,None,52.68970588235294,4818.000046934827,4870.68975281718,4811.0,4818.000046934827
146,COMP_M,7,7_36,7_(34-36),69,63,8,3,7_34,85.65732087227414,4819.012332471809,4904.669653344083,4811.0122550717815,4819.012332471809
158,COMP_M,8,8_38,8_(37-38),72,73,11,11,8_37,60.74964639321075,4821.976045925958,4882.725692319169,4821.976045925958,4821.976045925958
153,COMP_M,3,3_17,3_(16-17),31,32,18,18,3_16,32.99880525686977,4823.524458801054,4856.523264057923,4823.524458801054,4823.524458801054
153,COMP_M,3,3_18,3_(16-18),31,33,18,19,3_16,54.404761904761905,4825.52449215848,4879.929254063241,4823.524458801054,4825.52449215848
151,COMP_M,4,4_21,4_(19-21),34,36,19,19,4_19,70.28070175438596,4826.546411379385,4896.827113133771,4699.694281053573,4699.694281053573
159,COMP_M,4,4_20,4_(19-20),38,39,4,4,4_19,51.729166666666664,4840.4955067641695,4892.224673430836,4840.4955067641695,4840.4955067641695
159,COMP_M,4,4_21,4_(19-21),38,40,4,4,4_19,64.91203703703704,4840.4955067641695,4905.407543801207,4840.4955067641695,4840.4955067641695
148,COMP_M,7,7_34,7_(32-34),67,69,8,8,7_32,40.49789029535865,4852.511118023176,4893.009008318535,4852.511118023176,4852.511118023176
152,COMP_M,7,7_31,7_(30-31),57,58,4,38,7_30,81.99675324675324,4852.919916395686,4934.91666964244,4785.165854856252,4789.165909201251
150,COMP_M,7,7_32,7_(31-32),58,67,38,8,7_31,77.58790436005626,4856.919966909873,4934.50787126993,4852.919916395686,4856.919966909873
150,COMP_M,7,7_35,7_(31-35),58,62,38,48,7_31,37.0395809080326,4862.920089443087,4899.95967035112,4852.919916395686,4862.920089443087
160,COMP_M,9,9_42,9_(41-42),81,77,23,23,9_41,62.15147058823529,4870.68975281718,4932.841223405416,4870.68975281718,4870.68975281718
160,COMP_M,9,9_43,9_(41-43),81,78,23,23,9_41,73.28529411764706,4870.68975281718,4943.975046934827,4870.68975281718,4870.68975281718
160,COMP_M,9,9_44,9_(41-44),81,84,23,23,9_41,50.72352941176471,4870.68975281718,4921.413282228945,4870.68975281718,4870.68975281718
160,COMP_M,9,9_45,9_(41-45),81,80,23,23,9_41,87.16176470588235,4870.68975281718,4957.851517523062,4870.68975281718,4870.68975281718
159,COMP_M,4,4_22,4_(19-22),38,41,4,36,4_19,82.699173553719,4881.220347581867,4963.919521135586,4840.4955067641695,4847.495555769316
158,COMP_M,8,8_39,8_(38-39),73,74,11,11,8_38,49.84016973125884,4882.725692319169,4932.565862050428,4882.725692319169,4882.725692319169
158,COMP_M,8,8_40,8_(38-40),73,75,11,11,8_38,75.6082036775106,4882.725692319169,4958.3338959966795,4882.725692319169,4882.725692319169
148,COMP_M,7,7_36,7_(34-36),69,63,8,3,7_34,85.65732087227414,4904.669653344083,4990.326974216357,4893.009008318535,4901.009085718562
150,COMP_M,7,7_34,7_(32-34),67,69,8,8,7_32,40.49789029535865,4934.50787126993,4975.005761565289,4934.50787126993,4934.50787126993
152,COMP_M,7,7_32,7_(31-32),58,67,38,8,7_31,77.58790436005626,4938.916720156627,5016.504624516683,4934.91666964244,4938.916720156627
152,COMP_M,7,7_35,7_(31-35),58,62,38,48,7_31,37.0395809080326,4944.91684268984,4981.956423597873,4934.91666964244,4944.91684268984
150,COMP_M,7,7_36,7_(34-36),69,63,8,3,7_34,85.65732087227414,4990.326974216357,5075.9842950886305,4975.005761565289,4983.005838965316
162,COMP_M,7,7_29,M.USER.APP.7,11,64,30,1,None,60.74541751527495,4993.00005801244,5053.745475527715,4990.0,4993.00005801244
161,COMP_M,4,4_19,M.USER.APP.4,6,34,46,19,None,51.423558897243105,4994.0000454646,5045.423604361843,4990.0,4994.0000454646
152,COMP_M,7,7_34,7_(32-34),67,69,8,8,7_32,40.49789029535865,5016.504624516683,5057.002514812042,5016.504624516683,5016.504624516683
163,COMP_M,4,4_19,M.USER.APP.4,7,46,31,22,None,54.641810918774965,5036.000090929199,5090.641901847975,5028.0,5036.000090929199
161,COMP_M,4,4_21,4_(19-21),34,36,19,19,4_19,70.28070175438596,5045.423604361843,5115.7043061162285,5045.423604361843,5045.423604361843
161,COMP_M,4,4_22,4_(19-22),34,41,19,36,4_19,82.699173553719,5050.423653366989,5133.122826920709,5045.423604361843,5050.423653366989
161,COMP_M,4,4_20,4_(19-20),34,39,19,4,4_19,51.729166666666664,5052.423658427816,5104.152825094483,5045.423604361843,5052.423658427816
162,COMP_M,7,7_30,7_(29-30),64,57,1,4,7_29,43.18402777777778,5059.745574532649,5102.929602310426,5053.745475527715,5059.745574532649
152,COMP_M,7,7_36,7_(34-36),69,63,8,3,7_34,85.65732087227414,5075.9842950886305,5161.641615960904,5057.002514812042,5065.002592212069
163,COMP_M,4,4_20,4_(19-20),46,43,22,22,4_19,59.51264980026631,5090.641901847975,5150.154551648241,5090.641901847975,5090.641901847975
163,COMP_M,4,4_22,4_(19-22),46,45,22,22,4_19,66.62183754993342,5090.641901847975,5157.2637393979085,5090.641901847975,5090.641901847975
162,COMP_M,7,7_31,7_(30-31),57,58,4,38,7_30,81.99675324675324,5106.929656655426,5188.926409902179,5102.929602310426,5106.929656655426
162,COMP_M,7,7_33,7_(30-33),57,60,4,1,7_30,30.727087576374746,5108.929705904079,5139.656793480454,5102.929602310426,5108.929705904079
163,COMP_M,4,4_21,4_(19-21),46,36,22,19,4_19,70.28070175438596,5115.7043061162285,5185.985007870614,5090.641901847975,5102.642026206215
164,COMP_M,2,2_10,M.USER.APP.2,2,25,6,25,None,48.92190669371197,5160.000195981385,5208.922102675097,5146.0,5160.000195981385
162,COMP_M,7,7_32,7_(31-32),58,67,38,8,7_31,77.58790436005626,5192.926460416366,5270.514364776423,5188.926409902179,5192.926460416366
162,COMP_M,7,7_35,7_(31-35),58,62,38,48,7_31,37.0395809080326,5198.92658294958,5235.966163857613,5188.926409902179,5198.92658294958
164,COMP_M,2,2_11,2_(10-11),25,26,25,37,2_10,58.40034071550256,5218.922196096857,5277.322536812359,5208.922102675097,5218.922196096857
165,COMP_M,0,0_0,M.USER.APP.0,0,15,22,12,None,102.91417165668663,5260.000082334933,5362.914253991619,5252.0,5260.000082334933
166,COMP_M,7,7_29,M.USER.APP.7,10,56,6,49,None,92.19783616692426,5261.000116024879,5353.197952191804,5254.0,5261.000116024879
162,COMP_M,7,7_34,7_(32-34),67,69,8,8,7_32,40.49789029535865,5270.514364776423,5311.0122550717815,5270.514364776423,5270.514364776423
164,COMP_M,2,2_12,2_(11-12),26,27,37,37,2_11,99.79216354344122,5277.322536812359,5377.114700355801,5277.322536812359,5277.322536812359
162,COMP_M,7,7_36,7_(34-36),69,63,8,3,7_34,85.65732087227414,5319.012332471809,5404.669653344083,5311.0122550717815,5319.012332471809
170,COMP_M,3,3_13,M.USER.APP.3,3,28,46,12,None,108.80239520958084,5339.000135705814,5447.8025309153945,5323.0,5339.000135705814
171,COMP_M,9,9_41,M.USER.APP.9,14,81,6,23,None,52.68970588235294,5348.000046934827,5400.68975281718,5341.0,5348.000046934827
167,COMP_M,0,0_0,M.USER.APP.0,0,15,22,12,None,102.91417165668663,5362.914253991619,5465.828425648306,5273.0,5281.000082334933
165,COMP_M,0,0_1,0_(0-1),15,16,12,12,0_0,110.49900199600799,5362.914253991619,5473.413255987627,5362.914253991619,5362.914253991619
166,COMP_M,7,7_30,7_(29-30),56,57,49,4,7_29,43.18402777777778,5364.198100699205,5407.382128476982,5353.197952191804,5364.198100699205
175,COMP_M,7,7_29,M.USER.APP.7,11,64,30,1,None,60.74541751527495,5375.00005801244,5435.745475527715,5372.0,5375.00005801244
174,COMP_M,4,4_19,M.USER.APP.4,6,34,46,19,None,51.423558897243105,5376.0000454646,5427.423604361843,5372.0,5376.0000454646
173,COMP_M,9,9_41,M.USER.APP.9,14,81,6,23,None,52.68970588235294,5400.68975281718,5453.379458699534,5363.0,5370.000046934827
171,COMP_M,9,9_42,9_(41-42),81,77,23,23,9_41,62.15147058823529,5400.68975281718,5462.841223405416,5400.68975281718,5400.68975281718
171,COMP_M,9,9_43,9_(41-43),81,78,23,23,9_41,73.28529411764706,5400.68975281718,5473.975046934827,5400.68975281718,5400.68975281718
171,COMP_M,9,9_44,9_(41-44),81,84,23,23,9_41,50.72352941176471,5400.68975281718,5451.413282228945,5400.68975281718,5400.68975281718
171,COMP_M,9,9_45,9_(41-45),81,80,23,23,9_41,87.16176470588235,5400.68975281718,5487.851517523062,5400.68975281718,5400.68975281718
166,COMP_M,7,7_31,7_(30-31),57,58,4,38,7_30,81.99675324675324,5411.382182821982,5493.378936068735,5407.382128476982,5411.382182821982
166,COMP_M,7,7_33,7_(30-33),57,60,4,1,7_30,30.727087576374746,5413.382232070635,5444.10931964701,5407.382128476982,5413.382232070635
180,COMP_M,4,4_19,M.USER.APP.4,4,38,6,4,None,47.495370370370374,5427.0000454646,5474.49541583497,5424.0,5427.0000454646
174,COMP_M,4,4_21,4_(19-21),34,36,19,19,4_19,70.28070175438596,5427.423604361843,5497.7043061162285,5427.423604361843,5427.423604361843
174,COMP_M,4,4_22,4_(19-22),34,41,19,36,4_19,82.699173553719,5432.423653366989,5515.122826920709,5427.423604361843,5432.423653366989
174,COMP_M,4,4_20,4_(19-20),34,39,19,4,4_19,51.729166666666664,5434.423658427816,5486.152825094483,5427.423604361843,5434.423658427816
175,COMP_M,7,7_30,7_(29-30),64,57,1,4,7_29,43.18402777777778,5441.745574532649,5484.929602310426,5435.745475527715,5441.745574532649
172,COMP_M,3,3_13,M.USER.APP.3,3,28,46,12,None,108.80239520958084,5447.8025309153945,5556.6049261249755,5345.0,5361.000135705814
178,COMP_M,9,9_41,M.USER.APP.9,14,81,6,23,None,52.68970588235294,5453.379458699534,5506.069164581887,5390.0,5397.000046934827
173,COMP_M,9,9_44,9_(41-44),81,84,23,23,9_41,50.72352941176471,5453.379458699534,5504.102988111298,5453.379458699534,5453.379458699534
170,COMP_M,3,3_14,3_(13-14),28,29,12,37,3_13,90.38841567291311,5454.802641037528,5545.1910567104405,5447.8025309153945,5454.802641037528
173,COMP_M,9,9_42,9_(41-42),81,77,23,23,9_41,62.15147058823529,5462.841223405416,5524.992693993651,5453.379458699534,5453.379458699534
168,COMP_M,0,0_0,M.USER.APP.0,0,15,22,12,None,102.91417165668663,5465.828425648306,5568.742597304992,5300.0,5308.000082334933
167,COMP_M,0,0_1,0_(0-1),15,16,12,12,0_0,110.49900199600799,5473.413255987627,5583.912257983635,5465.828425648306,5465.828425648306
173,COMP_M,9,9_43,9_(41-43),81,78,23,23,9_41,73.28529411764706,5473.975046934827,5547.260341052474,5453.379458699534,5453.379458699534
180,COMP_M,4,4_21,4_(19-21),38,40,4,4,4_19,64.91203703703704,5474.49541583497,5539.4074528720075,5474.49541583497,5474.49541583497
180,COMP_M,4,4_20,4_(19-20),38,39,4,4,4_19,51.729166666666664,5486.152825094483,5537.88199176115,5474.49541583497,5474.49541583497
173,COMP_M,9,9_45,9_(41-45),81,80,23,23,9_41,87.16176470588235,5487.851517523062,5575.013282228944,5453.379458699534,5453.379458699534
175,COMP_M,7,7_33,7_(30-33),57,60,4,1,7_30,30.727087576374746,5490.929705904079,5521.656793480454,5484.929602310426,5490.929705904079
175,COMP_M,7,7_31,7_(30-31),57,58,4,38,7_30,81.99675324675324,5493.378936068735,5575.375689315489,5484.929602310426,5488.929656655426
166,COMP_M,7,7_32,7_(31-32),58,67,38,8,7_31,77.58790436005626,5497.378986582922,5574.966890942978,5493.378936068735,5497.378986582922
166,COMP_M,7,7_35,7_(31-35),58,62,38,48,7_31,37.0395809080326,5503.379109116136,5540.418690024168,5493.378936068735,5503.379109116136
179,COMP_M,9,9_41,M.USER.APP.9,14,81,6,23,None,52.68970588235294,5506.069164581887,5558.75887046424,5396.0,5403.000046934827
178,COMP_M,9,9_44,9_(41-44),81,84,23,23,9_41,50.72352941176471,5506.069164581887,5556.7926939936515,5506.069164581887,5506.069164581887
180,COMP_M,4,4_22,4_(19-22),38,41,4,36,4_19,82.699173553719,5515.122826920709,5597.822000474428,5474.49541583497,5481.495464840116
178,COMP_M,9,9_42,9_(41-42),81,77,23,23,9_41,62.15147058823529,5524.992693993651,5587.144164581887,5506.069164581887,5506.069164581887
178,COMP_M,9,9_43,9_(41-43),81,78,23,23,9_41,73.28529411764706,5547.260341052474,5620.545635170121,5506.069164581887,5506.069164581887
170,COMP_M,3,3_15,3_(14-15),29,30,37,18,3_14,32.75985663082437,5550.191097156281,5582.950953787105,5545.1910567104405,5550.191097156281
170,COMP_M,3,3_16,3_(14-16),29,31,37,18,3_14,52.333333333333336,5553.191125467721,5605.524458801054,5545.1910567104405,5553.191125467721
176,COMP_M,3,3_13,M.USER.APP.3,3,28,46,12,None,108.80239520958084,5556.6049261249755,5665.407321334556,5372.0,5392.000181170413
181,COMP_M,9,9_41,M.USER.APP.9,13,81,32,23,None,52.68970588235294,5558.75887046424,5611.448576346594,5443.0,5450.000046934827
179,COMP_M,9,9_44,9_(41-44),81,84,23,23,9_41,50.72352941176471,5558.75887046424,5609.482399876005,5558.75887046424,5558.75887046424
172,COMP_M,3,3_14,3_(13-14),28,29,12,37,3_13,90.38841567291311,5563.605036247109,5653.9934519200215,5556.6049261249755,5563.605036247109
169,COMP_M,0,0_0,M.USER.APP.0,0,15,22,12,None,102.91417165668663,5568.742597304992,5671.656768961679,5306.0,5314.000082334933
166,COMP_M,7,7_34,7_(32-34),67,69,8,8,7_32,40.49789029535865,5574.966890942978,5615.464781238337,5574.966890942978,5574.966890942978
178,COMP_M,9,9_45,9_(41-45),81,80,23,23,9_41,87.16176470588235,5575.013282228944,5662.175046934826,5506.069164581887,5506.069164581887
175,COMP_M,7,7_32,7_(31-32),58,67,38,8,7_31,77.58790436005626,5579.375739829676,5656.963644189732,5575.375689315489,5579.375739829676
168,COMP_M,0,0_1,0_(0-1),15,16,12,12,0_0,110.49900199600799,5583.912257983635,5694.411259979643,5568.742597304992,5568.742597304992
175,COMP_M,7,7_35,7_(31-35),58,62,38,48,7_31,37.0395809080326,5585.375862362889,5622.415443270922,5575.375689315489,5585.375862362889
179,COMP_M,9,9_42,9_(41-42),81,77,23,23,9_41,62.15147058823529,5587.144164581887,5649.295635170122,5558.75887046424,5558.75887046424
182,COMP_M,5,5_23,M.USER.APP.5,8,50,24,3,None,91.28971962616822,5600.000062334773,5691.289781960942,5590.0,5600.000062334773
170,COMP_M,3,3_17,3_(16-17),31,32,18,18,3_16,32.99880525686977,5605.524458801054,5638.523264057923,5605.524458801054,5605.524458801054
170,COMP_M,3,3_18,3_(16-18),31,33,18,19,3_16,54.404761904761905,5607.52449215848,5661.929254063241,5605.524458801054,5607.52449215848
181,COMP_M,9,9_44,9_(41-44),81,84,23,23,9_41,50.72352941176471,5611.448576346594,5662.172105758358,5611.448576346594,5611.448576346594
179,COMP_M,9,9_43,9_(41-43),81,78,23,23,9_41,73.28529411764706,5620.545635170121,5693.830929287768,5558.75887046424,5558.75887046424
166,COMP_M,7,7_36,7_(34-36),69,63,8,3,7_34,85.65732087227414,5623.464858638365,5709.1221795106385,5615.464781238337,5623.464858638365
181,COMP_M,9,9_42,9_(41-42),81,77,23,23,9_41,62.15147058823529,5649.295635170122,5711.447105758358,5611.448576346594,5611.448576346594
175,COMP_M,7,7_34,7_(32-34),67,69,8,8,7_32,40.49789029535865,5656.963644189732,5697.461534485091,5656.963644189732,5656.963644189732
172,COMP_M,3,3_15,3_(14-15),29,30,37,18,3_14,32.75985663082437,5658.993492365862,5691.753348996686,5653.9934519200215,5658.993492365862
172,COMP_M,3,3_16,3_(14-16),29,31,37,18,3_14,52.333333333333336,5661.993520677302,5714.326854010635,5653.9934519200215,5661.993520677302
179,COMP_M,9,9_45,9_(41-45),81,80,23,23,9_41,87.16176470588235,5662.175046934826,5749.336811640708,5558.75887046424,5558.75887046424
177,COMP_M,3,3_13,M.USER.APP.3,3,28,46,12,None,108.80239520958084,5665.407321334556,5774.209716544137,5378.0,5396.000215096867
176,COMP_M,3,3_14,3_(13-14),28,29,12,37,3_13,90.38841567291311,5672.40743145669,5762.795847129602,5665.407321334556,5672.40743145669
182,COMP_M,5,5_24,5_(23-24),50,51,3,3,5_23,35.085669781931465,5691.289781960942,5726.375451742873,5691.289781960942,5691.289781960942
181,COMP_M,9,9_43,9_(41-43),81,78,23,23,9_41,73.28529411764706,5693.830929287768,5767.116223405415,5611.448576346594,5611.448576346594
169,COMP_M,0,0_1,0_(0-1),15,16,12,12,0_0,110.49900199600799,5694.411259979643,5804.91026197565,5671.656768961679,5671.656768961679
182,COMP_M,5,5_25,5_(23-25),50,52,3,38,5_23,32.77435064935065,5701.289930825823,5734.064281475174,5691.289781960942,5701.289930825823
175,COMP_M,7,7_36,7_(34-36),69,63,8,3,7_34,85.65732087227414,5709.1221795106385,5794.779500382912,5697.461534485091,5705.461611885118
183,COMP_M,2,2_10,M.USER.APP.2,2,25,6,25,None,48.92190669371197,5713.000195981385,5761.922102675097,5699.0,5713.000195981385
172,COMP_M,3,3_17,3_(16-17),31,32,18,18,3_16,32.99880525686977,5714.326854010635,5747.325659267504,5714.326854010635,5714.326854010635
172,COMP_M,3,3_18,3_(16-18),31,33,18,19,3_16,54.404761904761905,5716.326887368061,5770.731649272822,5714.326854010635,5716.326887368061
181,COMP_M,9,9_45,9_(41-45),81,80,23,23,9_41,87.16176470588235,5749.336811640708,5836.49857634659,5611.448576346594,5611.448576346594
184,COMP_M,9,9_41,M.USER.APP.9,13,81,32,23,None,52.68970588235294,5753.000046934827,5805.68975281718,5746.0,5753.000046934827
176,COMP_M,3,3_15,3_(14-15),29,30,37,18,3_14,32.75985663082437,5767.795887575443,5800.555744206267,5762.795847129602,5767.795887575443
176,COMP_M,3,3_16,3_(14-16),29,31,37,18,3_14,52.333333333333336,5770.7959158868825,5823.129249220216,5762.795847129602,5770.7959158868825
183,COMP_M,2,2_11,2_(10-11),25,26,25,37,2_10,58.40034071550256,5771.922196096857,5830.322536812359,5761.922102675097,5771.922196096857
177,COMP_M,3,3_14,3_(13-14),28,29,12,37,3_13,90.38841567291311,5781.209826666271,5871.598242339183,5774.209716544137,5781.209826666271
184,COMP_M,9,9_42,9_(41-42),81,77,23,23,9_41,62.15147058823529,5805.68975281718,5867.841223405416,5805.68975281718,5805.68975281718
184,COMP_M,9,9_43,9_(41-43),81,78,23,23,9_41,73.28529411764706,5805.68975281718,5878.975046934827,5805.68975281718,5805.68975281718
184,COMP_M,9,9_44,9_(41-44),81,84,23,23,9_41,50.72352941176471,5805.68975281718,5856.413282228945,5805.68975281718,5805.68975281718
176,COMP_M,3,3_17,3_(16-17),31,32,18,18,3_16,32.99880525686977,5823.129249220216,5856.128054477085,5823.129249220216,5823.129249220216
176,COMP_M,3,3_18,3_(16-18),31,33,18,19,3_16,54.404761904761905,5825.129282577642,5879.534044482403,5823.129249220216,5825.129282577642
183,COMP_M,2,2_12,2_(11-12),26,27,37,37,2_11,99.79216354344122,5830.322536812359,5930.114700355801,5830.322536812359,5830.322536812359
185,COMP_M,5,5_23,M.USER.APP.5,8,50,24,3,None,91.28971962616822,5835.000062334773,5926.289781960942,5825.0,5835.000062334773
184,COMP_M,9,9_45,9_(41-45),81,80,23,23,9_41,87.16176470588235,5836.49857634659,5923.660341052472,5805.68975281718,5805.68975281718
186,COMP_M,0,0_0,M.USER.APP.0,0,15,22,12,None,102.91417165668663,5844.000082334933,5946.914253991619,5836.0,5844.000082334933
187,COMP_M,4,4_19,M.USER.APP.4,7,46,31,22,None,54.641810918774965,5870.000090929199,5924.641901847975,5862.0,5870.000090929199
177,COMP_M,3,3_15,3_(14-15),29,30,37,18,3_14,32.75985663082437,5876.598282785024,5909.358139415848,5871.598242339183,5876.598282785024
177,COMP_M,3,3_16,3_(14-16),29,31,37,18,3_14,52.333333333333336,5879.5983110964635,5931.9316444297965,5871.598242339183,5879.5983110964635
189,COMP_M,7,7_29,M.USER.APP.7,11,64,30,1,None,60.74541751527495,5893.00005801244,5953.745475527715,5890.0,5893.00005801244
188,COMP_M,4,4_19,M.USER.APP.4,6,34,46,19,None,51.423558897243105,5894.0000454646,5945.423604361843,5890.0,5894.0000454646
187,COMP_M,4,4_20,4_(19-20),46,43,22,22,4_19,59.51264980026631,5924.641901847975,5984.154551648241,5924.641901847975,5924.641901847975
187,COMP_M,4,4_22,4_(19-22),46,45,22,22,4_19,66.62183754993342,5924.641901847975,5991.2637393979085,5924.641901847975,5924.641901847975
185,COMP_M,5,5_24,5_(23-24),50,51,3,3,5_23,35.085669781931465,5926.289781960942,5961.375451742873,5926.289781960942,5926.289781960942
177,COMP_M,3,3_17,3_(16-17),31,32,18,18,3_16,32.99880525686977,5931.9316444297965,5964.930449686666,5931.9316444297965,5931.9316444297965
190,COMP_M,3,3_13,M.USER.APP.3,3,28,46,12,None,108.80239520958084,5932.000135705814,6040.8025309153945,5916.0,5932.000135705814
177,COMP_M,3,3_18,3_(16-18),31,33,18,19,3_16,54.404761904761905,5933.931677787223,5988.336439691984,5931.9316444297965,5933.931677787223
185,COMP_M,5,5_25,5_(23-25),50,52,3,38,5_23,32.77435064935065,5936.289930825823,5969.064281475174,5926.289781960942,5936.289930825823
187,COMP_M,4,4_21,4_(19-21),46,36,22,19,4_19,70.28070175438596,5936.642026206215,6006.9227279606,5924.641901847975,5936.642026206215
191,COMP_M,9,9_41,M.USER.APP.9,14,81,6,23,None,52.68970588235294,5942.000046934827,5994.68975281718,5935.0,5942.000046934827
186,COMP_M,0,0_1,0_(0-1),15,16,12,12,0_0,110.49900199600799,5946.914253991619,6057.413255987627,5946.914253991619,5946.914253991619
188,COMP_M,4,4_22,4_(19-22),34,41,19,36,4_19,82.699173553719,5950.423653366989,6033.122826920709,5945.423604361843,5950.423653366989
188,COMP_M,4,4_20,4_(19-20),34,39,19,4,4_19,51.729166666666664,5952.423658427816,6004.152825094483,5945.423604361843,5952.423658427816
189,COMP_M,7,7_30,7_(29-30),64,57,1,4,7_29,43.18402777777778,5959.745574532649,6002.929602310426,5953.745475527715,5959.745574532649
191,COMP_M,9,9_42,9_(41-42),81,77,23,23,9_41,62.15147058823529,5994.68975281718,6056.841223405416,5994.68975281718,5994.68975281718
191,COMP_M,9,9_43,9_(41-43),81,78,23,23,9_41,73.28529411764706,5994.68975281718,6067.975046934827,5994.68975281718,5994.68975281718
191,COMP_M,9,9_44,9_(41-44),81,84,23,23,9_41,50.72352941176471,5994.68975281718,6045.413282228945,5994.68975281718,5994.68975281718
191,COMP_M,9,9_45,9_(41-45),81,80,23,23,9_41,87.16176470588235,5994.68975281718,6081.851517523062,5994.68975281718,5994.68975281718
188,COMP_M,4,4_21,4_(19-21),34,36,19,19,4_19,70.28070175438596,6006.9227279606,6077.203429714986,5945.423604361843,5945.423604361843
189,COMP_M,7,7_31,7_(30-31),57,58,4,38,7_30,81.99675324675324,6006.929656655426,6088.926409902179,6002.929602310426,6006.929656655426
189,COMP_M,7,7_33,7_(30-33),57,60,4,1,7_30,30.727087576374746,6008.929705904079,6039.656793480454,6002.929602310426,6008.929705904079
190,COMP_M,3,3_14,3_(13-14),28,29,12,37,3_13,90.38841567291311,6047.802641037528,6138.1910567104405,6040.8025309153945,6047.802641037528
192,COMP_M,9,9_41,M.USER.APP.9,13,81,32,23,None,52.68970588235294,6091.000046934827,6143.68975281718,6084.0,6091.000046934827
189,COMP_M,7,7_32,7_(31-32),58,67,38,8,7_31,77.58790436005626,6092.926460416366,6170.514364776423,6088.926409902179,6092.926460416366
189,COMP_M,7,7_35,7_(31-35),58,62,38,48,7_31,37.0395809080326,6098.92658294958,6135.966163857613,6088.926409902179,6098.92658294958
193,COMP_M,1,1_2,M.USER.APP.1,1,17,45,12,None,41.89021956087824,6126.000051582694,6167.890271143572,6119.0,6126.000051582694
190,COMP_M,3,3_15,3_(14-15),29,30,37,18,3_14,32.75985663082437,6143.191097156281,6175.950953787105,6138.1910567104405,6143.191097156281
192,COMP_M,9,9_42,9_(41-42),81,77,23,23,9_41,62.15147058823529,6143.68975281718,6205.841223405416,6143.68975281718,6143.68975281718
192,COMP_M,9,9_43,9_(41-43),81,78,23,23,9_41,73.28529411764706,6143.68975281718,6216.975046934827,6143.68975281718,6143.68975281718
192,COMP_M,9,9_44,9_(41-44),81,84,23,23,9_41,50.72352941176471,6143.68975281718,6194.413282228945,6143.68975281718,6143.68975281718
192,COMP_M,9,9_45,9_(41-45),81,80,23,23,9_41,87.16176470588235,6143.68975281718,6230.851517523062,6143.68975281718,6143.68975281718
190,COMP_M,3,3_16,3_(14-16),29,31,37,18,3_14,52.333333333333336,6146.191125467721,6198.524458801054,6138.1910567104405,6146.191125467721
193,COMP_M,1,1_3,1_(2-3),17,18,12,12,1_2,43.666666666666664,6167.890271143572,6211.556937810239,6167.890271143572,6167.890271143572
189,COMP_M,7,7_34,7_(32-34),67,69,8,8,7_32,40.49789029535865,6170.514364776423,6211.0122550717815,6170.514364776423,6170.514364776423
193,COMP_M,1,1_9,1_(2-9),17,24,12,25,1_2,28.83468559837728,6176.890335027573,6205.7250206259505,6167.890271143572,6176.890335027573
